sku,nombre,marca,categoria,precio_venta,precio_regular,tiene_precio_oh,descuento_pct,url_producto,url_imagen,fecha_extraccion
arroz-extra-faraon-bolsa-5kg,Arroz Extra Añejo FARAON Naranja Bolsa 5kg,FARAON,abarrotes,22.4,26.9,True,16.73,https://www.plazavea.com.pe/arroz-extra-faraon-bolsa-5kg/p,https://plazavea.vteximg.com.br/arquivos/ids/34333890-184-184/20139617.jpg?v=639124920220070000,2026-09-16 21:09:04
arroz-extra-costeno-bolsa-5kg,Arroz Extra COSTEÑO Bolsa 5Kg,COSTEÑO,abarrotes,19.9,25.9,False,23.17,https://www.plazavea.com.pe/arroz-extra-costeno-bolsa-5kg/p,https://plazavea.vteximg.com.br/arquivos/ids/27552451-184-184/641425.jpg?v=638313121271170000,2026-09-16 21:09:04
aceite-vegetal-bells-botella-900ml,Aceite Vegetal BELL'S Botella 900ml,BELL'S,abarrotes,5.7,5.7,True,0.0,https://www.plazavea.com.pe/aceite-vegetal-bells-botella-900ml/p,https://plazavea.vteximg.com.br/arquivos/ids/5002511-184-184/959308.jpg?v=639143695558230000,2026-09-16 21:09:04
frijol-canario-bells-bolsa-500g-20538528,Frijol Canario BELL'S Bolsa 500g,BELL'S,abarrotes,6.9,6.9,False,0.0,https://www.plazavea.com.pe/frijol-canario-bells-bolsa-500g-20538528/p,https://plazavea.vteximg.com.br/arquivos/ids/34466581-184-184/20538528.jpg?v=639130797220730000,2026-09-16 21:09:04
galletas-victoria-margarita-paquete-6un-20570316,Galletas VICTORIA Margarita Paquete 6un,VICTORIA,abarrotes,4.7,5.4,False,12.96,https://www.plazavea.com.pe/galletas-victoria-margarita-paquete-6un-20570316/p,https://vivanda.vteximg.com.br/arquivos/azucar_saturadas.png?v=123,2026-09-16 21:09:04
trozos-de-atun-en-aceite-bells-lata-140g-20568244,Trozos de Atún en Aceite BELL'S Lata 140g,BELL'S,abarrotes,4.1,4.4,False,6.82,https://www.plazavea.com.pe/trozos-de-atun-en-aceite-bells-lata-140g-20568244/p,https://plazavea.vteximg.com.br/arquivos/ids/34469331-184-184/20568244.jpg?v=639130811740270000,2026-09-16 21:09:04
filete-de-atun-en-aceite-bells-lata-140g-20568243,Filete de Atún en Aceite BELL'S Lata 140g,BELL'S,abarrotes,4.5,4.8,False,6.25,https://www.plazavea.com.pe/filete-de-atun-en-aceite-bells-lata-140g-20568243/p,https://plazavea.vteximg.com.br/arquivos/ids/35462903-184-184/20568243.jpg?v=639207698320100000,2026-09-16 21:09:04
fideos-tornillo-don-vittorio-bolsa-500g-20569233,Fideos Tornillo DON VITTORIO Bolsa 500g,DON VITTORIO,abarrotes,3.2,3.8,False,15.79,https://www.plazavea.com.pe/fideos-tornillo-don-vittorio-bolsa-500g-20569233/p,https://plazavea.vteximg.com.br/arquivos/ids/35462909-184-184/20569233.jpg?v=639207698343370000,2026-09-16 21:09:04
fideos-don-vittorio-spaghetti-bolsa-500g-20501452,Fideos DON VITTORIO Spaghetti Bolsa 500g,DON VITTORIO,abarrotes,3.2,3.8,False,15.79,https://www.plazavea.com.pe/fideos-don-vittorio-spaghetti-bolsa-500g-20501452/p,https://plazavea.vteximg.com.br/arquivos/ids/35462839-184-184/20501452.jpg?v=639207698083300000,2026-09-16 21:09:04
arroz-extra-anejo-premium-faraon-bolsa-10-kg,Arroz Extra Añejo Premium FARAÓN Bolsa 10Kg,FARAON,abarrotes,44.9,47.9,False,6.26,https://www.plazavea.com.pe/arroz-extra-anejo-premium-faraon-bolsa-10-kg/p,https://plazavea.vteximg.com.br/arquivos/ids/34333994-184-184/20147595.jpg?v=639195504398970000,2026-09-16 21:09:04
pack-galletas-soda-field-bolsa-6-x-2un,Pack Galletas Soda FIELD Bolsa 6 x 2un,FIELD,abarrotes,6.0,7.8,False,23.08,https://www.plazavea.com.pe/pack-galletas-soda-field-bolsa-6-x-2un/p,https://vivanda.vteximg.com.br/arquivos/Alto_sodio.png?v=123,2026-09-16 21:09:04
arroz-anejo-extra-costeno-bolsa-5kg,Arroz Añejo Extra COSTEÑO Bolsa 5Kg,COSTEÑO,abarrotes,19.9,25.9,False,23.17,https://www.plazavea.com.pe/arroz-anejo-extra-costeno-bolsa-5kg/p,https://plazavea.vteximg.com.br/arquivos/ids/35105587-184-184/20385716.jpg?v=639179172471330000,2026-09-16 21:09:04
mayonesa-alacena-doypack-850g,Mayonesa ALACENA Doypack 850g,ALACENA,abarrotes,17.9,19.6,True,8.67,https://www.plazavea.com.pe/mayonesa-alacena-doypack-850g/p,https://vivanda.vteximg.com.br/arquivos/Sodio_saturadas.png?v=123,2026-09-16 21:09:04
salsa-de-tomate-pomarola-doypack-290g,Salsa de Tomate POMAROLA Doypack 290g,POMAROLA,abarrotes,3.1,3.2,False,3.12,https://www.plazavea.com.pe/salsa-de-tomate-pomarola-doypack-290g/p,https://plazavea.vteximg.com.br/arquivos/ids/18082705-184-184/20284370.jpg?v=637992355891670000,2026-09-16 21:09:04
filete-de-atun-en-aceite-vegetal-florida-lata-140g,Filete de Atún en Aceite Vegetal FLORIDA Lata ...,FLORIDA,abarrotes,5.9,6.5,True,9.23,https://www.plazavea.com.pe/filete-de-atun-en-aceite-vegetal-florida-lata-140g/p,https://vivanda.vteximg.com.br/arquivos/Alto_sodio.png?v=123,2026-09-16 21:09:04
filete-de-atun-campomar-en-aceite-lata-150g,Filete de Atún CAMPOMAR en Aceite Vegetal Lata...,CAMPOMAR,abarrotes,5.0,5.9,True,15.25,https://www.plazavea.com.pe/filete-de-atun-campomar-en-aceite-lata-150g/p,https://plazavea.vteximg.com.br/arquivos/ids/16021094-184-184/20283079.jpg?v=639137726028100000,2026-09-16 21:09:04
aceite-de-soya-sao-botella-900ml,Aceite de Soya SAO Botella 900ml,SAO,abarrotes,6.6,6.6,False,0.0,https://www.plazavea.com.pe/aceite-de-soya-sao-botella-900ml/p,https://plazavea.vteximg.com.br/arquivos/ids/31462861-184-184/20281565.jpg?v=638852260524170000,2026-09-16 21:09:04
lentejas-bells-bolsa-500g,Lentejas BELL'S Bolsa 500g,BELL'S,abarrotes,3.9,4.2,False,7.14,https://www.plazavea.com.pe/lentejas-bells-bolsa-500g/p,https://plazavea.vteximg.com.br/arquivos/ids/2344142-184-184/20220362.jpg?v=637662971812000000,2026-09-16 21:09:04
arverja-partida-bells-bolsa-500g,Arverja Partida BELL'S Bolsa 500g,BELL'S,abarrotes,2.4,2.7,False,11.11,https://www.plazavea.com.pe/arverja-partida-bells-bolsa-500g/p,https://plazavea.vteximg.com.br/arquivos/ids/2326799-184-184/20220365.jpg?v=637660566867230000,2026-09-16 21:09:04
aceite-vegetal-primos-clasico-botella-1-8l,Aceite Vegetal PRIMOR Clásico Botella 1.8L,PRIMOR,abarrotes,15.5,17.8,False,12.92,https://www.plazavea.com.pe/aceite-vegetal-primos-clasico-botella-1-8l/p,https://plazavea.vteximg.com.br/arquivos/ids/30632024-184-184/20235718.jpg?v=638758944329170000,2026-09-16 21:09:04
azucar-rubia-bells-bolsa-2kg-20198548,Azúcar Rubia BELL'S Bolsa 2Kg,BELL'S,abarrotes,6.2,6.9,False,10.14,https://www.plazavea.com.pe/azucar-rubia-bells-bolsa-2kg-20198548/p,https://plazavea.vteximg.com.br/arquivos/ids/35408909-184-184/20198548.jpg?v=639202467236770000,2026-09-16 21:09:04
quinua-bells-bolsa-500g,Quinua BELL'S Bolsa 500g,BELL'S,abarrotes,7.2,7.2,False,0.0,https://www.plazavea.com.pe/quinua-bells-bolsa-500g/p,https://plazavea.vteximg.com.br/arquivos/ids/561457-184-184/20169977.jpg?v=637427432256130000,2026-09-16 21:09:04
derby-vinagre-vino-blanco-bt-1lt,Vinagre DERBY Blanco Botella 1L,DERBY,abarrotes,2.89,2.89,False,0.0,https://www.plazavea.com.pe/derby-vinagre-vino-blanco-bt-1lt/p,https://plazavea.vteximg.com.br/arquivos/ids/553849-184-184/20084983.jpg?v=637426566416730000,2026-09-16 21:09:04
fideo-spaghetti-nicolini-bolsa-1kg,Fideos NICOLINI Spaghetti Bolsa 1Kg,NICOLINI,abarrotes,4.3,4.8,True,10.42,https://www.plazavea.com.pe/fideo-spaghetti-nicolini-bolsa-1kg/p,https://plazavea.vteximg.com.br/arquivos/ids/30708224-184-184/20142784.jpg?v=638764128519230000,2026-09-16 21:09:04
sal-marina-emsal-mesa-bolsa-1kg,Sal Marina EMSAL Mesa Bolsa 1Kg,EMSAL,abarrotes,2.6,2.6,False,0.0,https://www.plazavea.com.pe/sal-marina-emsal-mesa-bolsa-1kg/p,https://plazavea.vteximg.com.br/arquivos/ids/34330762-184-184/20130448.jpg?v=639124900616800000,2026-09-16 21:09:04
sal-marina-emsal-cocina-bolsa-1kg,Sal Marina EMSAL Cocina Bolsa 1Kg,EMSAL,abarrotes,2.6,2.6,False,0.0,https://www.plazavea.com.pe/sal-marina-emsal-cocina-bolsa-1kg/p,https://plazavea.vteximg.com.br/arquivos/ids/34330763-184-184/20130447.jpg?v=639124900626000000,2026-09-16 21:09:31
mayonesa-alacena-doypack-475g,Mayonesa ALACENA Doypack 475g,ALACENA,abarrotes,12.3,13.99,True,12.08,https://www.plazavea.com.pe/mayonesa-alacena-doypack-475g/p,https://vivanda.vteximg.com.br/arquivos/Sodio_saturadas.png?v=123,2026-09-16 21:09:31
sillao-aji-no-sillao-botella-500ml,Sillao AJI-NO-SILLAO Botella 500ml,AJINOSILLAO,abarrotes,4.7,4.7,True,0.0,https://www.plazavea.com.pe/sillao-aji-no-sillao-botella-500ml/p,https://vivanda.vteximg.com.br/arquivos/octagono-sodio-azucar.png?v=123,2026-09-16 21:09:31
maiz-pop-corn-costeno-bolsa-500g,Maíz Pop Corn COSTEÑO Bolsa 500g,COSTEÑO,abarrotes,2.9,3.9,False,25.64,https://www.plazavea.com.pe/maiz-pop-corn-costeno-bolsa-500g/p,https://plazavea.vteximg.com.br/arquivos/ids/27552448-184-184/998185.jpg?v=638313121120600000,2026-09-16 21:09:31
lenteja-costeno-bolsa-500g,Lenteja COSTEÑO Bolsa 500g,COSTEÑO,abarrotes,4.6,5.4,False,14.81,https://www.plazavea.com.pe/lenteja-costeno-bolsa-500g/p,https://plazavea.vteximg.com.br/arquivos/ids/27552452-184-184/995413.jpg?v=638313121359870000,2026-09-16 21:09:31
quinua-costeno-bolsa-500g,Quinua COSTEÑO Bolsa 500g,COSTEÑO,abarrotes,8.5,8.5,False,0.0,https://www.plazavea.com.pe/quinua-costeno-bolsa-500g/p,https://plazavea.vteximg.com.br/arquivos/ids/27552449-184-184/1607.jpg?v=638313121169330000,2026-09-16 21:09:31
fideos-don-vittorio-cabello-de-angel-bolsa-250g-780698,Fideos DON VITTORIO Cabello de Ángel Bolsa 250...,DON VITTORIO,abarrotes,1.8,2.0,False,10.0,https://www.plazavea.com.pe/fideos-don-vittorio-cabello-de-angel-bolsa-250g-780698/p,https://plazavea.vteximg.com.br/arquivos/ids/35462563-184-184/780698.jpg?v=639207697096030000,2026-09-16 21:09:31
galletas-morochas-paquete-180g,Galletas MOROCHAS Paquete 180g,MOROCHAS,abarrotes,4.7,5.9,False,20.34,https://www.plazavea.com.pe/galletas-morochas-paquete-180g/p,https://vivanda.vteximg.com.br/arquivos/azucar_saturadas.png?v=123,2026-09-16 21:09:31
azucar-rubia-dulfina-bolsa-5-kg,Azúcar Rubia DULFINA Bolsa 5Kg,DULFINA,abarrotes,17.4,20.9,True,16.75,https://www.plazavea.com.pe/azucar-rubia-dulfina-bolsa-5-kg/p,https://plazavea.vteximg.com.br/arquivos/ids/26947513-184-184/20084094.jpg?v=639196593360770000,2026-09-16 21:09:31
aceite-de-soya-bells-botella-900ml,Aceite de Soya BELL'S Botella 900ml,BELL'S,abarrotes,5.5,5.5,False,0.0,https://www.plazavea.com.pe/aceite-de-soya-bells-botella-900ml/p,https://plazavea.vteximg.com.br/arquivos/ids/5002512-184-184/21592.jpg?v=637768218597430000,2026-09-16 21:09:31
arroz-extra-costeno-bolsa-750g,Arroz Extra COSTEÑO Bolsa 750g,COSTEÑO,abarrotes,4.5,4.5,False,0.0,https://www.plazavea.com.pe/arroz-extra-costeno-bolsa-750g/p,https://plazavea.vteximg.com.br/arquivos/ids/27552446-184-184/433778.jpg?v=638313120991600000,2026-09-16 21:09:31
arroz-extra-vallenorte-bolsa-5kg,Arroz Extra Añejo VALLENORTE Gran Reserva Bols...,VALLENORTE,abarrotes,21.5,26.9,False,20.07,https://www.plazavea.com.pe/arroz-extra-vallenorte-bolsa-5kg/p,https://plazavea.vteximg.com.br/arquivos/ids/34331982-184-184/32119.jpg?v=639124909515000000,2026-09-16 21:09:31
galletas-picaras-banadas-con-sabor-a-chocolate-paquete-6un,Galletas PICARAS Clásicas Paquete 6un,PICARAS,abarrotes,5.0,6.0,False,16.67,https://www.plazavea.com.pe/galletas-picaras-banadas-con-sabor-a-chocolate-paquete-6un/p,https://vivanda.vteximg.com.br/arquivos/azucar_saturadas.png?v=123,2026-09-16 21:09:31
pack-aceite-vegetal-primor-premium-botella-900ml-fideos-don-vittorio-spaghetti-bolsa-950g,Pack Aceite Vegetal PRIMOR Premium Botella 900...,PRIMOR,abarrotes,13.5,17.0,False,20.59,https://www.plazavea.com.pe/pack-aceite-vegetal-primor-premium-botella-900ml-fideos-don-vittorio-spaghetti-bolsa-950g/p,https://plazavea.vteximg.com.br/arquivos/ids/35715531-184-184/K0000015797.jpg?v=639223181475870000,2026-09-16 21:09:31
trozos-de-atun-campomar-en-aceite-vegetal-lata-150g-paquete-4un-20631687,Trozos de Atún CAMPOMAR en Aceite Vegetal Lata...,CAMPOMAR,abarrotes,23.9,23.9,False,0.0,https://www.plazavea.com.pe/trozos-de-atun-campomar-en-aceite-vegetal-lata-150g-paquete-4un-20631687/p,https://plazavea.vteximg.com.br/arquivos/ids/34447936-184-184/20631687.jpg?v=639130120651170000,2026-09-16 21:09:31
trozos-de-atun-en-aceite-bells-lata-140g-paquete-4un-20571510,Trozos de Atún en Aceite BELL'S Lata 140g Paqu...,BELL'S,abarrotes,15.9,15.9,False,0.0,https://www.plazavea.com.pe/trozos-de-atun-en-aceite-bells-lata-140g-paquete-4un-20571510/p,https://plazavea.vteximg.com.br/arquivos/ids/34447874-184-184/20571510.jpg?v=639130111162770000,2026-09-16 21:09:31
pack-galleta-chocosoda-field-paquete-6un-x-2un,Pack Galleta Chokosoda FIELD Paquete 6un x 2un,FIELD,abarrotes,11.0,14.4,False,23.61,https://www.plazavea.com.pe/pack-galleta-chocosoda-field-paquete-6un-x-2un/p,https://vivanda.vteximg.com.br/arquivos/azucar_saturadas.png?v=123,2026-09-16 21:09:31
pallar-bells-bolsa-500g-20538529,Pallar BELL'S Bolsa 500g,BELL'S,abarrotes,5.6,5.6,False,0.0,https://www.plazavea.com.pe/pallar-bells-bolsa-500g-20538529/p,https://plazavea.vteximg.com.br/arquivos/ids/34466582-184-184/20538529.jpg?v=639130797226630000,2026-09-16 21:09:31
fideos-tornillo-molitalia-molikids-bolsa-220g-20569232,Fideos Tornillo MOLITALIA Molikids Bolsa 220g,MOLITALIA,abarrotes,1.8,2.5,False,28.0,https://www.plazavea.com.pe/fideos-tornillo-molitalia-molikids-bolsa-220g-20569232/p,https://plazavea.vteximg.com.br/arquivos/ids/34471375-184-184/20569232.jpg?v=639130821312930000,2026-09-16 21:09:31
mayonesa-alacena-doypack-235g,Mayonesa ALACENA Doypack 235g,ALACENA,abarrotes,7.5,8.6,False,12.79,https://www.plazavea.com.pe/mayonesa-alacena-doypack-235g/p,https://vivanda.vteximg.com.br/arquivos/Sodio_saturadas.png?v=123,2026-09-16 21:09:31
fideo-canuto-chico-don-vittorio-bolsa-250g-20503661,Fideo Canuto Chico DON VITTORIO Bolsa 250g,DON VITTORIO,abarrotes,1.7,2.0,False,15.0,https://www.plazavea.com.pe/fideo-canuto-chico-don-vittorio-bolsa-250g-20503661/p,https://plazavea.vteximg.com.br/arquivos/ids/35462869-184-184/20503661.jpg?v=639207698198800000,2026-09-16 21:09:31
fideos-canuto-rayado-don-vittorio-bolsa-250g-20501420,Fideos Canuto Rayado DON VITTORIO Bolsa 250g,DON VITTORIO,abarrotes,1.7,2.0,False,15.0,https://www.plazavea.com.pe/fideos-canuto-rayado-don-vittorio-bolsa-250g-20501420/p,https://plazavea.vteximg.com.br/arquivos/ids/35462830-184-184/20501420.jpg?v=639207698052830000,2026-09-16 21:09:31
galleta-vainilla-field-paquete-6un-x-2un,Galleta Vainilla FIELD Paquete 6un x 2un,NABISCO,abarrotes,8.2,11.0,False,25.45,https://www.plazavea.com.pe/galleta-vainilla-field-paquete-6un-x-2un/p,https://vivanda.vteximg.com.br/arquivos/Alto_azucar.png?v=123,2026-09-16 21:09:31
arroz-extra-gran-chalan-bolsa-5-kg,Arroz Extra GRAN CHALAN Añejo Bolsa 5Kg,GRAN CHALAN,abarrotes,20.7,23.4,False,11.54,https://www.plazavea.com.pe/arroz-extra-gran-chalan-bolsa-5-kg/p,https://plazavea.vteximg.com.br/arquivos/ids/34694024-184-184/20356924.jpg?v=639148804662730000,2026-09-16 21:09:31
durazno-en-mitades-bells-lata-820g,Durazno en Mitades BELL'S Lata 820g,BELL'S,abarrotes,6.9,7.5,False,8.0,https://www.plazavea.com.pe/durazno-en-mitades-bells-lata-820g/p,https://vivanda.vteximg.com.br/arquivos/Alto_azucar.png?v=123,2026-09-16 21:09:31
sopa-instantanea-ajinomen-sabor-a-gallina-bolsa-80g,Sopa Instántanea AJINOMEN Sabor a Gallina Bols...,AJINOMEN,abarrotes,1.9,1.9,False,0.0,https://www.plazavea.com.pe/sopa-instantanea-ajinomen-sabor-a-gallina-bolsa-80g/p,https://vivanda.vteximg.com.br/arquivos/Alto_sodio.png?v=123,2026-09-16 21:09:31
filete-de-atun-en-agua-campomar-lata-150g,Filete de Atún en Agua CAMPOMAR Lata 150g,CAMPOMAR,abarrotes,5.0,5.9,False,15.25,https://www.plazavea.com.pe/filete-de-atun-en-agua-campomar-lata-150g/p,https://plazavea.vteximg.com.br/arquivos/ids/26232485-184-184/20353584.jpg?v=638187847433200000,2026-09-16 21:09:31
papas-inka-chips-con-sal-de-mar-bolsa-135g,Papas INKA CHIPS con Sal de Mar Bolsa 135g,INKA CHIPS,abarrotes,7.8,7.8,False,0.0,https://www.plazavea.com.pe/papas-inka-chips-con-sal-de-mar-bolsa-135g/p,https://plazavea.vteximg.com.br/arquivos/ids/27427642-184-184/20329663.jpg?v=638282895816630000,2026-09-16 21:09:31
galleta-club-social-original-bolsa-144g,Galletas Saladas CLUB SOCIAL sabor Original Pa...,CLUB SOCIAL,abarrotes,4.9,4.9,False,0.0,https://www.plazavea.com.pe/galleta-club-social-original-bolsa-144g/p,https://vivanda.vteximg.com.br/arquivos/Sodio_saturadas.png?v=123,2026-09-16 21:09:31
galletas-nabisco-chips-ahoy-bolsa-222g,Galletas CHIPS AHOY! Original Paquete 6un,CHIPS AHOY,abarrotes,8.5,8.5,False,0.0,https://www.plazavea.com.pe/galletas-nabisco-chips-ahoy-bolsa-222g/p,https://vivanda.vteximg.com.br/arquivos/azucar_saturadas.png?v=123,2026-09-16 21:09:31
ketchup-alacena-doypack-800g,Ketchup ALACENA Doypack 800g,ALACENA,abarrotes,11.5,13.5,False,14.81,https://www.plazavea.com.pe/ketchup-alacena-doypack-800g/p,https://vivanda.vteximg.com.br/arquivos/octagono-sodio-azucar.png?v=123,2026-09-16 21:09:31
sal-de-mesa-bells-bolsa-1-kg,Sal de Mesa BELL'S Bolsa 1 Kg,BELL'S,abarrotes,1.9,1.9,False,0.0,https://www.plazavea.com.pe/sal-de-mesa-bells-bolsa-1-kg/p,https://plazavea.vteximg.com.br/arquivos/ids/25707320-184-184/20283060.jpg?v=638121731079200000,2026-09-16 21:09:31
filete-de-atun-primor-en-agua-140g,Filete de Atún PRIMOR en Agua 140g,PRIMOR,abarrotes,5.6,6.7,False,16.42,https://www.plazavea.com.pe/filete-de-atun-primor-en-agua-140g/p,https://plazavea.vteximg.com.br/arquivos/ids/30632038-184-184/20328065.jpg?v=638758945006370000,2026-09-16 21:09:31
lomos-de-atun-en-aceite-vegetal-campomar-lata-150g,Lomos de Atún en Aceite Vegetal CAMPOMAR Lata ...,CAMPOMAR,abarrotes,5.4,6.1,False,11.48,https://www.plazavea.com.pe/lomos-de-atun-en-aceite-vegetal-campomar-lata-150g/p,https://plazavea.vteximg.com.br/arquivos/ids/25710953-184-184/20326488.jpg?v=638122177035330000,2026-09-16 21:09:31
filete-de-atun-primor-en-aceite-vegetal-lata-140g,Filete de Atún PRIMOR en Aceite Vegetal Lata 1...,PRIMOR,abarrotes,5.6,6.7,False,16.42,https://www.plazavea.com.pe/filete-de-atun-primor-en-aceite-vegetal-lata-140g/p,https://plazavea.vteximg.com.br/arquivos/ids/30632037-184-184/20314529.jpg?v=639137725091370000,2026-09-16 21:09:31
trozos-de-atun-en-aceite-vegetal-campomar-lata-150g,Trozos de Atún en Aceite Vegetal CAMPOMAR Lata...,CAMPOMAR,abarrotes,4.8,5.6,False,14.29,https://www.plazavea.com.pe/trozos-de-atun-en-aceite-vegetal-campomar-lata-150g/p,https://plazavea.vteximg.com.br/arquivos/ids/31257508-184-184/20283911.jpg?v=638809920951400000,2026-09-16 21:09:31
azucar-rubia-dulfina-bolsa-2kg,Azúcar Rubia DULFINA Bolsa 2Kg,DULFINA,abarrotes,9.2,9.2,False,0.0,https://www.plazavea.com.pe/azucar-rubia-dulfina-bolsa-2kg/p,https://plazavea.vteximg.com.br/arquivos/ids/26947928-184-184/20283339.jpg?v=638236228494300000,2026-09-16 21:09:31
fideos-spaghetti-molitalia-bolsa-950g,Fideos Spaghetti MOLITALIA Bolsa 950g,MOLITALIA,abarrotes,4.3,5.1,True,15.69,https://www.plazavea.com.pe/fideos-spaghetti-molitalia-bolsa-950g/p,https://plazavea.vteximg.com.br/arquivos/ids/28723328-184-184/20281991.jpg?v=638425016873130000,2026-09-16 21:09:31
lomos-de-atun-en-agua-campomar-lata-150g,Lomos de Atún en Agua CAMPOMAR Lata 150g,CAMPOMAR,abarrotes,6.1,6.1,False,0.0,https://www.plazavea.com.pe/lomos-de-atun-en-agua-campomar-lata-150g/p,https://plazavea.vteximg.com.br/arquivos/ids/13232176-184-184/20281563.jpg?v=637919793989630000,2026-09-16 21:09:31
fideos-don-vittorio-linguini-grosso-bolsa-950g-20281165,Fideos DON VITTORIO Linguini Grosso Bolsa 950g,DON VITTORIO,abarrotes,4.9,6.0,True,18.33,https://www.plazavea.com.pe/fideos-don-vittorio-linguini-grosso-bolsa-950g-20281165/p,https://plazavea.vteximg.com.br/arquivos/ids/35462694-184-184/20281165.jpg?v=639207697567170000,2026-09-16 21:09:31
salsa-clasica-de-tomate-pomarola-doypack-145g,Salsa Clásica de Tomate POMAROLA Doypack 145g,POMAROLA,abarrotes,1.6,1.6,False,0.0,https://www.plazavea.com.pe/salsa-clasica-de-tomate-pomarola-doypack-145g/p,https://plazavea.vteximg.com.br/arquivos/ids/16382258-184-184/20258337.jpg?v=637970168727830000,2026-09-16 21:09:31
mostaza-alacena-doypack-400g,Mostaza AlaCena Doypack 400g,ALACENA,abarrotes,7.5,8.5,False,11.76,https://www.plazavea.com.pe/mostaza-alacena-doypack-400g/p,https://vivanda.vteximg.com.br/arquivos/Alto_sodio.png?v=123,2026-09-16 21:09:31
concentrado-de-tomate-pomarola-doypack-110g,Concentrado de Tomate POMAROLA Doypack 110g,POMAROLA,abarrotes,1.6,1.6,False,0.0,https://www.plazavea.com.pe/concentrado-de-tomate-pomarola-doypack-110g/p,https://plazavea.vteximg.com.br/arquivos/ids/16382181-184-184/20256663.jpg?v=637970165721070000,2026-09-16 21:09:31
garbanzos-bells-bolsa-500g,Garbanzos BELL'S Bolsa 500g,BELL'S,abarrotes,4.5,4.5,False,0.0,https://www.plazavea.com.pe/garbanzos-bells-bolsa-500g/p,https://plazavea.vteximg.com.br/arquivos/ids/2344143-184-184/20220359.jpg?v=637662971841400000,2026-09-16 21:09:31
gaseosa-coca-cola-sin-azucar-botella-300ml-paquete-6-un,Gaseosa COCA COLA sin Azúcar Botella 300ml Paq...,COCA COLA,bebidas,8.5,10.0,True,15.0,https://www.plazavea.com.pe/gaseosa-coca-cola-sin-azucar-botella-300ml-paquete-6-un/p,https://plazavea.vteximg.com.br/arquivos/ids/33481452-184-184/20136607.jpg?v=639041738937430000,2026-09-16 21:10:01
rehidratante-powerade-sabor-a-mora-botella-600ml-paquete-6un,Rehidratante POWERADE Sabor a Mora Botella 600...,POWERADE,bebidas,10.9,10.9,False,0.0,https://www.plazavea.com.pe/rehidratante-powerade-sabor-a-mora-botella-600ml-paquete-6un/p,https://plazavea.vteximg.com.br/arquivos/ids/27527035-184-184/20358275.jpg?v=638308178732300000,2026-09-16 21:10:01
